0/0/0/0	They have been working on coronavirus vaccines for years. They have never been successful. Suddenly successful?
0/-1	They have compromised themselves when they hid the truth of this pandemic from us.
0/-1	They have doubts as to whether the vaccines are actually safe, given the rapid pace of development, and whether possible side effects have been adequately studied.
0/0	They have not followed the same testing guidelines as a FDA approved vaccine. As a matter a fact animal studies were skipped in many of these “trials”.
0/0	They have not had enough time for trials. Count me out
0/0	They have to catch me first !!
0/0	They haven't been tested on animals human beings are the Guinea pigs. This is all lies no one trust who anymore.
0/0	They inject you future mutations..let us see where that leads to the ones that took it
0/0	They is some hidden agenda on this demonic virus, why explain the way they make these vaccines, it's about time we run to Jesus and repent our si a brothers and sisters
0/-1	They just getting flu shots
0/0	They just had a person died this week from that vaccines. It was just on the news this week
0/-1	They just want to put chips in you
0/-1	They like to tell us the reason for something is one thing when it really exists for a totally different reason. Like they say abortion gives women a choice but it’s really depopulation
0/0	They love the "Anti Vaxxer" tag. If someone doesn't want to take vaccines based on knowledge they have required then what's the problem? Surely it's about being pro safe, and the fact is this vaccine has not been proven to be safe. I've had many vaccines but I will not be having this one.
0/0	They lying dont take it
0/0	They managed to survive Covid, but not the vaccine. R.I.P.
0/0	They might as well just line people up and literally pull the trigger. This is flat out murder without the bullets but yet instead in a liquid form.
1/0	They need to widely promote and show the results of all tests and studies of the vaccine. Like spend hours on tv and social media showing it. If it’s positive people may change their minds
0/0	They never isolated the alleged first strain. Why should we believe there is a new strain? Viruses don't exist. The "vaccine" is a bioweapon in disguise. Wake up!
1/-1	They recently announced that they're looking at using the same technology to treat MS with a vaccine. What a time to be alive.
0/0	They say the corona virus will kill you if you are old and have underlying conditions. That you are to stay inside and wear a mask when you do go out. Then they develop a vaccine in record time which basically gives you the corona virus to stimulate anti bodies. In conclusion they are killing you with a vaccine.
0/0	They should be hesitant. Everyone should be
1/1	They should not be called anti vaxxers They are pro-disease
0/0	They testing the vaccine on the sick and elderly, if they die it’ll be considered just another covid death
0/0	They think their only solution is a vaccine and they get paranoid if they don’t have a vaccine for every virus and infectious desease.
0/0	They told us lead paint , tephlon frying pans, thalidomide, mercury fillings and a million other things were safe too.
0/0	They want depopulation to start as soon as possible.
0/0	They want us to change into zombies
0/0	They want you to have the vaccine because it has a tracing cell in it which they want everyone to have.
0/0/0	They will be blaming the virus for people dying from the vaccine
0/0	They will be exempt from liability.. do not get that vaccine
0/0	They will never admit it was their vaccine. They have millions of doses they want to inject into us. Besides, the underlying reason for this vaccine is not for the bogus COVID, but for population control.
1	They will survive it I had mine no side effects at alk
0/0	They won't tell you how many have died or had bad side effects from the vax will they?
1/1	They work
0/1	They'll have to give it to me kicking and screaming
0/0	They're all pseudoscience pushing eugenics
0/1	They're determined to stick that devil's brew in to us all, may the gods protect us all 👍
0/0	They're never jabbing that stuff in my arm ... it isn't a cure anyway
0/0	Theyre doing it on tv so the sheep will say i saw mr. so and so do it live on tv! They couldnt fake it! Its safe! We wouldnt fake injecting the real poison into our bodies. Shame on all of them. Both sides of the bird. What a let down these self appointed leaders are. Just cuz you enter a ballot doesnt mean it gets counted fairly. Rothschild said give me control over a nations currency and i care not who is in charge. 100% rigged illusion of choice.
0/0	They‘re not coming near me with that vaccine! We should have a choice.
0/0	They’ll probably be reluctant to take a vaccine which has been created in a year when it normally takes decades to make sure they are safe and if you aren’t worried about the safety of it then that’s odd
0/0	They’re all psychopaths working for #BillGates the biggest psychopath of them all. Don’t say vaccine to save lives, say vaccine for profits & control. Speak the truth!
0/0	They’re just advertising free slow killing lethal injection
0/0	They’re made in India with dirty water no thanks
1	Things are clicking! 1. A vaccine that works ✓ 2. A monoclonal antibody EUA ✓ 3. A coronavirus task force ✓ 4. Leadership that believes in and is guided by science ✓
0/0	Things come apart so easily when they have been held together by lies
1/-1	Things keep ramping up. More than 10% of the population has been given their first shots in Biden's first two weeks. I'm going to Europe in the summer, baby! It's almost over!
0/0	Think about it, a company created 10 years ago...has never had anything approved ever is pushing a vaccine for a pandemic. If that doesn’t set off the fire alarm I don’t know what else could
0/0	This ""vaccine"" is nothing short of a big ugly joke
1/1	This COVID-19 is no joke. Please take maximum possible precautions which include wearing masks, personal hygiene, physical distancing, keeping indoors as much as possible, and taking the available vaccine when possible.
0/-1	This Vaccine matter has been more a Commercial/Political activity than subject matter medical research !
1/1	This all seems very promising and hopefully we really can be back to normal by Spring.
1/1	This bridge is only 99% safe so we should just swim in the shark infested water
1/1	This cannot be understated - these #CovidVaccines prevent severe disease, hospitalizations, and ICU admissions, reducing #COVID19 to a manageable illness while preserving healthcare capacity and function.
0/0	This citizen of rural area DOES NOT want the experimental drug
1/-1	This comment field makes me sick. I sure hope the real world has a more sober view on science…
1/-1	This comment section is proof that our education systems have failed.
0/0	This commercial has been brought to you by Pharma Inc.
0/0	This company willingly poisoned us. I’ll never take this
0/0	This confirmed my decision I made a while ago...I'm not taking !
1/1	This convinced me to take the vaccine.
1/1	This coronavirus vaccine news is tremendous! An effective and safe vaccine would save thousands of lives and give us a path back to normalcy. Go science!!
0/1	This covid will never end. My arm still hurt from the Pfizer vaccine
0/0	This dude is a gate keeper ! a mouthpiece for big pharma !
0/-1	This entire covit19 was to FORCE FLU VACCCINATE every human being on the planet as to get HERD IMMUNITY AGAINST A HEALTY LIFE
0/0	This entire pandemic was just to VACCINATE ALL OF HUMANITY for population control
0/0	This guy is a shill, only Jesus can save us NOT a vaccine.
0/0	This guy should be in jail the vaccine is killing people.
0/-1	This has been rushed. It seems as though its been a race to get the rollout done as quick as possible, as if its a competition. No thank you…
0/0	This has done absolutely nothing to persuade me to get this jab.
0/-1	This has not been engineered to stop by vaccine!
0/0	This hoax vaccine is simply a step towards population control. Wait a couple years and we'll really see the results...smdh...
0/0	This is 1000% political bullshit. First they said it was 100% effective, and now that there are more virus variants, we suddenly have vaccine variants that were never announced?
0/0	This is a RNA editing vaccine. That is an issue. I refuse it.
1/1	This is a clearly expressed and informative video about the process of ensuring that vaccines are safe. Reassuring to learn of the steps being taken. It does not seek to address the tiny number of adverse events that have occurred - and rightly so. That's for another video. Thank you WHO for working so hard - and I appreciate it's cumulative work built up over decades, not just a knee-jerk reaction to this particular pandemic.
0/0	This is a disgrace' promoting something that is not even a vaccine and is not tested and possibly not safe....... aghhhhhh
1/1	This is a good thing.
1/-1	This is a huge step for bioprocessing as a whole
0/0	This is a lie. This is the mark of the beast. Wake up people.
0/0	This is a mass experiment that should have been in a laboratory with animals & NOT ON PEOPLE
1/-1	This is a multifactorial issue. It's not just one thing, and making it sound like it is does not help with vaccine confidence
0/1	This is a plain and simple lie. 23 people in Norway died after the vaccine. Not from adverse reactions. They vaccinated the very elderly and some of them died. No evidence of death linked to the vaccine. Stop spreading dangerous disinformation.
1/0	This is a proper vaccine. Vaccines take a long time to develop for a lot of reasons, it doesn’t mean this one was rushed because it was done quickly.
0/0	This is absolute lies. Friend of my got vaccines and got pretty sick. I do not believe in immunization. There is definitely side affect
1/1	This is actually a valid question. So a vaccine doesn’t completely prevent a virus from infecting your body, but it helps your body develop what is called antibodies. And antibodies are created so that if that same virus were to infect you again, your body would have immunity built up against that virus, making you not fall as ill.
1/1	This is all generally as predicted. Like with the flu jab, they’ll be a new one released each year, except we will want a much higher percentage of the population to get it than the flu jab. If having a needle jabbed in my arm twice a year is the price for no more lockdowns, then I’m more than willing.
1/1/1	This is amazing! I had always thought they used the same traditional process!
0/-1	This is an EXPERIMENTAL vacine that has not been tested on animals 1st and you can still catch it and pass it on after taking the vacine,so you are the Guinea pigs wow
0/0	This is an advertisement!!!!!!
1/1	This is an amazing moment in history, a huge thank you to the scientists that made this possible! It's unbelievable that a virus that no one knew existed 12 months ago now not only has a vaccine, but a vaccine that is over 90% effective.
0/0	This is an experimental, untested gene therapy not a vaccine. Potentially reduces symptoms, has major side effects, doesn't stop you from getting sick, doesn't stop transmission, still have to wear a mask? For a condition with only 0.4% of "positive" cases being serious?!?
0/0	This is awful lot like the "educational video" in Jurassic Park explaining how dinosaurs are made...right before they start killing people.
1/1	This is big news. This vaccine, unlike the ones from Moderna and Pfizer we actually have a shot at producing locally. I'd be interested to know if that big order from the government comes with a contract production rider
0/0	This is bullshit! The vaccine is there to kill us all
0/0	This is criminal human experimentation and genocide.
0/0	This is criminal human experimentation and genocide. Covid 1984 will Never be forgotten in history! Mark my words
0/-1	This is embarrassing, Germany comes out with the vaccine and oh sorry we did not order enough, by the way, screw parents we need to open schools?
0/0	This is exactly the reason I won't get the vaccine. Were the pharmaceutical companies just hoping to withhold it if president trump was re elected?
1/1	This is exactly why this is so exciting... I keep telling everyone I know to go read up on why this new medical tech is so awesome. It's going to change the world and help develop treatments and cures for other fatal diseases
1/1	This is fabulous news, at last a cheap and very easily transportable vaccine, well done Oxford University, you will go down in history
1/1	This is fabulous news, at last a cheap and very easily transportable vaccine, well done Oxford University, you will go down in history 🇬🇧
1/1	This is fabulous. Not being dependent on other countries for our supplies of anything is a game changer. This had been done last year. But it will be done NOW. Fantastic !!!
1/1	This is first time that I will not be scared of getting corona vaccine injection
1/1	This is good news to the world. Kudos to those brilliant minds.
1/1	This is good news. The point isn't that the vaccine produces an immune response, that was known already, the point is that it also produces an immune response in older people, at least at a sufficiently high rate.
1/1	This is good to hear. Maybe after this we should preemptively look for other pandemic viruses and figure out vaccines for those before they start.
1/1	This is good, but this one is less effective than Moderna. I hope I don’t get stuck with the Johnson and Johnson vaccination.
1/-1	This is good.
1/1	This is great but the vaccine is not available for everyone as you know. My father is over 65 with a compromise immune system and he still waiting. In the meantime he still goes to work at one of the DC government agencies as he is required to be there.
1/1	This is great news and Hopefully this will be executed as soon as possible and quickly distributed to all ... so everyone will have some chance of normality back in their lives in the new year . Hopefully this will enable companies, shops, tourism, leisure , hospitality sectors, schools, etc ....and all our economy to get saved and slowly get back to normal. Plus our hospitals have a chance to breathe as they all have worked soo incredibly hard ...... over the past year with this awful Pandemic ...
1/1	This is great news that vaccines will be out soon! Pharmaceutical innovations can be believed. Can’t wait to get one
1/1	This is great news. Of the 75,000 people who received the vaccine in a controlled study, NOT ONE PERSON has died of covid and very few have been hospitalized.
0/0	This is how a zombie apocalypse starts. ??
0/0	This is how the zombie apocalypse begins. 😶
0/0	This is how zombie land was created ðŸ˜‚ðŸ˜‚by vaccine
1/1	This is it, the end of the dark times
1/1	This is just brilliant. Now we need the public to step up and have the vaccination, the higher the uptake the lower number of cases and more normality for everyone
1	This is literally what the news reports sound like when you’re starting to lose plague inc
1/1	This is litterally what my family and I have been praying for! WE NEED THIS VACCINE ASAP
0/0	This is my body I am not cattle on a farm to be I injected by a public health official that views me as a HERD of infectios wild animal
1/1	This is my mom getting her second vaccine today. Cheers to all our healthcare workers!!
1/-1	This is my winner here. I am getting this 1 dose from this…
0/0	This is natural selection in progres… no vaccine
0/0	This is not a new vaccine, GTFO!
1/1	This is not a race between humans, it is a race against the Virus.I sincerely hope all the vaccine listed in here will help us beat the virus.
1/1	This is not a simple cold/flu virus. Even those that recover from it have debilitating residual chronic effects. You're far safer with the vaccine even if it didn't work at all. It is not just to save your life but to preserve your quality of life. One example is that people who have suffered CoViD has lost significant lung functionality. It is like they have been smokers their entire life. If you suffer from that it is like having COPD and oxygen tanks for life. If the vaccine protected you against just that alone it would be worth it. Yet there are other debilitating effects like blood clots whether in limbs, brain, or heart. You may survive without the vaccine, but who wants to be among those suffering from effects needlessly.
0/1	This is not a vaccine It’s a killing machine
0/0	This is not a vaccines!!! This is a mRNA gene therapy!! 55 and going died in US, 30 in Norway, 10 in Germany, 53 in Gibraltar, Portugal a healthy nurse, Brazil, not to mention significant side effects of cerebral palsy and convulsion!!!
1/1	This is not the time to be a baby about getting the shot. I got my first COVID shot this morning. My arm does not even hurt. I have seen people moan and fuss over a splinter. Get over it. This is new. I got that. Whatever the side effect is, it is small potatoes compared to what the COVID virus will do to you. You bet I rolled up my sleeve for this shot.
0/0	This is parroting, thats what they told you. No ones gotten their hand on the substance so no one knows exactly what it's programmed to do, so you can not be sure. This started with fears of a virus (alleged virus), then restrictions (decimation and total control). They told us, a vaccine would reverse all of this. It's not doing any of that. We know that for sure.
0/0	This is poison
0/0	This is propaganda for a vaccine that is neither needed, nor safe. I don't like it!
1/1	This is really fantastic news for all you that will be having it. Hope it brings you the security you need to start living your lives again.
0/0	This is repulsive. I will NOT be getting this toxic crap. I'm not an idiot
1/-1	This is ridiculous. To start with, the largest studies dispelling the MMR vaccine-autism "link" are not even American, but Scandinavian, so even if an American organisation fiddle with the data to "cover up" things, there are plenty of other studies that explore the potential link between MMR and autism and find there is none. The only one study that does find a link is the Wakefield study, with was retracted due to being fraudulent. Also, I'd like to gently remind everyone re. graphs that correlation does NOT equal causation. The apparent rise in autism is disputed too. There is a rise in autism DIAGNOSES, but then a lot of things that were previously diagnosed as retardation or childhood psychosis or (in the Asperger end of the autism spectrum) not diagnosed at all, is today diagnosed as autism spectrum disorders. Also, please just cut it and wake up from the Antivaxxer conspiracy. The impacts of not vaccinating children due to the fictive MMR-autism link cause serious harm in society, such as vulnerable people (babies, old, sick) suffering and dying from preventable diseases, and people with immune deficiencies having to avoid others and live in fear because they can no longer trust that they are protected by the general societal herd immunity, as it is slipping under the minimum required proportions for a number of severe, once eradicated diseases. The MMR-autism myth is great material for epic drama, but the drama (like this movie) is responsible for a lot of real life tragedies that can easily be avoided.
1/1	This is safest vaccine by miles, same principle as flu vaccine, other vaccines are first it's kind.
1/1	This is simply not true. It can be defeated with mass vaccination, contact tracing, and effective quarantines and testing. Multiple countries have proven the virus can be eliminated. Laziness is not an excuse.
1/1	This is so annoying. I had mine yesterday and yes aching and got the chills but the alternative is so much worse. Get the jab!
0/0	This is so bad. Moderna is a start up. They changed their name from ModeRNA. They don't have a single FDA approved medication. They have failed drug trials. They have never made a successful vaccine. ALSO! They are trying to invent a new mRNA vaccine that tricks, trains, triggers, your DNA. Never been done before. This is a company Bill Gates pushes. This is the conspiracy theories from Alex Jones coming true
1/1	This is so frustrating! All-day long today all I have heard is people declining the vaccine over stuff like this or 'Because my friend's son's wife's best friend posted on Facebook that vaccines are bad' It's ridiculous how unwilling people are to protect themselves and others.
0/0	This is so sad to read the comments on so many reports like this one. People look what the mainstream media and our government have done to our faith. I along with so many don't believe anything anymore. Sad days ahead for the world I believe.
1	This is such a massive milestone to develop a Covid vaccine so quickly. Science is awesome.
1/1	This is such great news; the JJ vaccine is a boon for poorer countries who haven't even received any vaccines yet. Disparities abound and I'm relieved many tens of millions of people should start getting this vaccine 'soon'.
1/1	This is the beginning of the END. Please get your COVID vaccine! How cool that the nurse with the needle is my RA patient
1/1	This is the best thing i heard all year
1/1	This is the first time in history where people are more scared of the vaccine than the actual virus
1/0	This is the first time in history where people are more scared of the vaccine than the actual virus..
1/1/1/0/1	This is the first time in history where people are more scared of the vaccine than the actual virus...
1/0	This is the first time in history where people are more scared of the vaccine than the actual virus...,
0/0	This is the latest update on the vaccine and it was 2 weeks ago. We are all gonna die.
1/1	This is the light at the end of a miserable tunnel. Thank god for the vaccine.
1/1	This is the only way to get rid of COVID
0/0	This is the serpent at work! Dont take it!
1/0	This is the unfortunate risk everyone has to take. Remember just a couple of months ago we were not even close to having one single vaccine. BTW vaccines are not created in such quick time. This is an emergency.
1/1	This is the vaccine I want. When will this be available?
1	This is the vaccine I’m hoping I can get ..
1/1	This is to a have some hope.
1/-1	This is transparently 'managing disappointment' amongst Germans. If the government could get hold of the AZ vaccine in quantities, they’ed be saying it's brilliant and a must have. Because they can’t, they tell the masses, they're not missing much as it’s not very good. Macron’s doing the same in France……..…..It’s how parent handle toddlers. It might work.
0/0	This is unacceptable. Our country is killing its own people. How shameful
0/0	This is unconscionable!!!
1/-1	This is very good news. I just saw it in the Spanish channel and is doing very well in Chile .
1/1	This is very informative video. Thank you the WHO for thorough explanation about safety of Covid-19 vaccines.
1/-1	This is was 5 months ago and not only are all the theories still around, they have gained traction.
1/1	This is what we need in the vaccines - a reduction in hospitalizations and deaths. If J&J can do it with one shot and at least extreme temperatures holdings this is great
1/1	This is what we need...factual information backed with science. Thank you, Doctor.
1/1	This is where I am a selfish bastard. I don’t care. When the vaccine is available, I will get it as soon as possible because I believe in the science behind it and believe the benefits greatly outweigh the risks.
0/0	This is why I don’t trust these medical professional they know better yet even they allow us to be exposed. Glad I’m not there and if the ones in my hospital do the same I won’t go to them.
0/0/0/0	This is why I will never take the covid-19 vaccine period.
1/0	This is wonderful news … what will the per dose inoculation cost each patient, and who is paying for it ?
1/1	This is wonderful news. A great step towards this crisis being sorted out. Still a ways to go, but I’ll take a morale boost anywhere I can get it.
0/0	This is worse than McDonald's. People driving up and actually allowing someone to poke you with some clear fluid. Nah b I pass
0/0	This isn’t about a virus and it’s not about “saving lives”. That notion is laughable. This is about a major unprecedented push for control globally.
1/1	This isn’t even funny. Get the shot, trust the science.
1/0	This just proves how much technology has progressed. Vaccines usually take years to devolve and require live samples and now it can be produced with a genetic code on a computer screen.
0/0	This lady where my dad works died from the vaccine
1/1	This little old man gets his vaccine shot! Are you keeping up with your vaccines?
1/1	This looks promising #VaccinesWork
0/0	This makes it sound like playing Russian roulette. Only with a gun that holds a million bullets
0/0	This man is being honest. He telling you having a strong healthy immune system is the answer!
0/-1	This man should be the chairman of WHO, not the dumb Tedros
1/1	This message is needed and I am glad an Islamic scholar is urging his community and people of his faith to take the vaccine.
0/-1	This news brought to you by Pfizer.
1/1	This press conference convinced me to take a shot
1/1	This protects the whole population. If you're not taking it be ok witt not beeing allowed to access restaurants etc.
0/0	This shit is all a joke, I’m not falling for any of it
1/1	This sounds brilliant, a much better approach compared to growing more of a deadly virus and injecting it in a weakened state into people like we currently do.
1/1	This statistics is not important. Accelerate vaccinations. Vaccinate all school children. Train more nurses to inject vaccine. Complete vaccine trials…
0/0	This thing is radically different from any other. It modifies DNA, it was rushed through by people that have no liability and have been repeatedly found to knowingly use noxious substances. And they want to force it! The modification potential alone should make everyone run for the hills.
0/0	This untested vaccine has been allowed immunity from prosecution if there are side effects, that tells you everything. Side effects may be as little as a cold, or you may die.
0/0	This vaccination get more and more confusing. Not strange people dont trust it. We hear so many different things almost from day to day. I don't think the developers know a lot themselves
0/0	This vaccination programme is a "trial" All involved will be on trial in the future for assisting in genocide.
1/1	This vaccine fine.. thats what happens.. for a cure..
0/0	This vaccine has DNA from aborted babies, I won't be taking it.
0/-1	This vaccine has not been tested on immunocompromised Cancer patients, so my husband’s oncologist advises against taking it
0/0	This vaccine has not been tested on immunocompromised Cancer patients, so my husband’s oncologist advises against taking it @ this time
0/0	This vaccine has not been tested on immunocompromised Cancer patients, so my husband’s oncologist advises against taking it @ this time.
0/0/0/0	This vaccine hasnt been studied by anyone except Pfizer...Must be ok then!!
0/0	This vaccine is NOT SAFE. Don't believe the lies!
0/0	This vaccine is a weapon of mass destruction portrayed as a cure for another weapon of mass destruction.
0/0/0	This vaccine is an mRNA which changes your DNA makes you GMO. Don't take this s***
1/1	This vaccine is at least very effective in stopping anybody from getting seriously ill. At the end of the day thats all is required At the end the of the day we are in lockdown only because of NHS pressure . If the vaccine can ease that then its more than enough
1/1	This vaccine is going to be game changer to the world even though it isn't as high an efficacy as the mRNA
1/1	This vaccine is needed for the mankind to live
0/0	This vaccine is not determine as the solution of covid19...
1/1	This vaccine is our solution and our only chance..!
0/0	This vaccine is probably where the zombies come from!
0/1	This vaccine is still being TRIALLED, there is no data to state if there are any long term problems, no data to prove its efficacy past a few months, and the biggest problem is that it is a brand new TYPE of vaccine, never been used on humans BEFORE. Understand peoples concerns!
0/0	This vaccine modifies some of your cells using synthetic RNA to make those cells produce a new protein. Long term effects of this are completely unknown, it is a brand new technique. Funnily most people won't eat GM food. So have you understood this and really thought it through.
0/0	This vaccine only took months...*months* to develop, not even a year. That's way too quick. Also, how do we know this isn't going to mess up someone's DNA? There's no transparency.
1/1	This vaccine seems very promising. I hope it works.
1/1	This vaccine sounds brilliant, a much better approach compared to growing more of a deadly virus and injecting it in a weakened state into people like we currently do.
0/0	This vaccine was rushed, it's going to be unsafe handing out when it's only been about a year
0/0	This vaccine will alter your DNA wake up this is a depopulation event!!!!
0/0	This vaccine will alter your DNA. Don’t let the government put anything in your body. God gave you something called the immunity system. Give it what it needs such as elderberry and you’ll be set.
0/0	This vaccine will be the end of us
0/0	This vaccine will either be a great triumph in responding to a pandemic, or a complete catastrophe or perhaps not even needed, nonetheless I'm not putting anything in my body until at least 10 years of research into this disease, the vaccine to test for its safety efficacy and is it really neccessary
0/0	This vaccine will kill more than corona
1/1	This vaccine works like birth control.
0/0	This vaccinse is useless , ,,VERY DENGEROUS FOR EVERYBODY ,IF THEY WIIL NOT KILL YOU THE SAME DAY ,,,THEY KILL YOU LATER ....
0/0	This vacsine is a trap i ant taken it never. Been sick heard atack spose to help us
0/-1	This video is for Capital, not meant to inform people.
0/0	This video said absolutely nothing about the side effects.....what a waste of time.
0/0	This virus is hurting 2% of the U.S. population. The flu also hurts people every year. People with weak immune systems should probably rethink getting the vaccine because of the virus strand. They should probably isolate all together until the epidemic is over if they want to make sure they live. They could also wait until their bodies are in better shape and then think of getting the virus.
1/1	This was how my mom was, but once they got to her school (she’s a para) she signed up.
1/1	This was so valuable!! Thank you for this.
1/-1	This was straight forward and helped ease my fears.
1/-1	This was straight forward and helped ease my fears. Thank you Dr Strong
1/1	This was straight forward and helped ease my fears. Thank you Dr Strong👍🏾💙
1/1	This was very convincing. I m waiting for m turn for vaccination
1/-1	This was very helpful, thank you!
1/-1	This was very informative. I was very curious about this vaccine and a lot of my questions are answered. Thank you.
1	This week, I received the Moderna COVID-19 Vaccine
0/0	This whole COVID-19 IS BS why we don't hear about the flu or any other deadly diseases anymore ALL ILLNESS ARE CONSIDERED COVID19 AND PLEASE STAY AWAY FROM HOSPITALS they will kill you faster than a trigger happy police Bill Gates said years ago they are looking for a vaccine to control the world population NWO-NEW WORLD ORDER I just believe all this is for a greater plain of corruption handed down by all countries there is no vaccine for stupid
0/0	This whole rushed process of less than one year development makes me question the legitimacy of the COVID-19 vaccine specifically. Not vaccines in general.
0/-1	This whole thing is disgusting the vaccine is a scam. If they really wanted to stop this so call SARS 2 virus they would come up with something to stop it from getting into the cell
0/-1	This whole thing is shrouded in corruption beyond belief
1/1	This will save lives, and help the economy
0/0	This would mean you’ve isolated the virus, why don’t you show evidence of this or, well any virus existing?
1/1	This wouldn't be so bad if I could actually get the vaccine. I'm last in line.
1/1	Those anti-vaxxiners think the rest of us are sheep but they tend to be the real MONKEYS!!..
1/-1	Those are the same 46% who thinks chocolate milks come from the brown cow
1/1	Those at risk from previously eliminated disease (eg Infants, Elderley and those with suppressed immune systems) are at risk of death - and the Anti-Vaxx movement are complicit in this for weakening our species' herd immunity.
1/1	Those of you saying you won’t take the vaccine because “you do not believe it is safe”: get over yourself. Your beliefs do not override science and reality. Based on what we are seeing so far, the vaccine is safe. Granted, nothing in life is a 100 percent guaranteed, yet, those refusing to take the vaccine right now not because of reality-based evidence but because of some stupid “belief”, seriously?
1/1	Those saying they won't take it are the ones complaining we didn't have summer this year and the same will be for next year. Well done.
1/1	Those side effects look fine compared to the risk of my lungs being destroyed
1/1	Those side effects mean it's working. You're getting an immune system response as your immune system adapts to the newly introduced virus. It's worth feeling a bit crap for a day or two rather than having full blown diseases. I always have reactions to the flu jab, still get them every year
0/0	Those that will take the vaccine they are already dead stop trusting this shiiit vaccine rely on The lord for This solution any mere man cannot help the world
1/1	Those vaccines had the virus. Most of their danger was it could give you the disease because of this but were usually still better than getting the disease naturally. The first small pox vaccine was deadly but it was way better than a 60% fatality rate of getting small pox naturally. This vaccine and the next one do not contain the virus at all. Looking back on that is like saying I hope this banana doesn't taste like Apple because the last fruit I got did. It's biggest risk it does nothing for you or you have allergic reaction to its ingredients (not to the mRNA) which is something people allergies to vaccines will have to wait till it's studied more.
0/0	Those vaccines have NEVER been classed as safe for humans ..its a lie and the most dangerous experiment on humans ever in the history of Earth. They are not called vaccines by the makers called gene therapy !!!!!!!!!
1/1	Those who are not interested in taking vaccination should be kept in quarantine until the nation hit zero number of cases.
1/1	Those who refuse the vaccine should walk around with a hat with a bell on it.
1/1	Those who refuse vaccination should be charged for medical treatment costs. It’s not fair to make taxpayers or insurance purchasers subsidize them.
1/0	Those who want the vaccine should take it.
1/1	Though DT and his cronies are doing a poor job in helping States get the vaccines out there it is happening! Get your vaccine when available!!!!!!! And wear your mask!
1/1	Three potential vaccines less than a year after the outbreak. Everyone talking about how we can’t stay locked down forever should’ve just stfu and do what they were told. Much less people would’ve died and we’re probably gonna be able to end the lockdown in the next 6 months or so
0	Thx 4 sharing. It helps. I always wondered all that'.
1/0	Tin-foilers: "Lockdowns and mandatory masks infringe on muh rights!" Also tin-foilers: "The vaccine will put an end to all this? Try to jab me and see what happens, buddy!"
1/1	To a person like me with a survival chance of around 0%, 89% immunity does sound pretty good.
1/1	To anyone and everyone involved in the development of the vaccine...... Thank you.
1/1	To anyone worried about long term side effects: I really don't think there's any real mechanism to cause long term harm. As far as the mRNA itself, it's literally just strains of mRNA that code for (relatively inert) proteins. Our body uses mRNA to code for proteins all the time, so that isn't new. There's no virus involved at any point so there's no risk of infection.
1/1/1/1	To anyone worried about long term side effects: I really don't think there's any real mechanism to cause long term harm. As far as the mRNA itself, it's literally just strains of mRNA that code for (relatively inert) proteins. Our body uses mRNA to code for proteins all the time, so that isn't new. There's no virus involved at any point so there's no risk of infection. The technology is pretty good at replicating how viruses work, and that process itself isn't associated with any long term effects. There HAVE been mRNA vaccines before, specifically the one for Ebola - which I believe was in stage 3 trials and got an emergency use authorization. I'm pretty good at examining potential consequences, and really the only thing outside of normal immune reaction side effects I can think is an excessive inflammatory reaction related to the delivery mechanism.
0/0	To be honest.....im not going to take the covid vaccine.....
1/1	To be vaccinated is very good to every body So every body must try to get it
1/1/1/1/1	To be vaccinated is very good. Every one should get
1/1	To date, pregnant health care workers who received the vaccine are doing well.
1/1	To everyone who's afraid of microchip tracking through vaccines, wait till you find out about cellphones and social security numbers.
0/0	To expect a vaccine developed in less than a year to actually be good is nothing short of stupidity and hubris.
1/1	To help keep your community healthy, get your #CovidVaccine when they tell you it’s your turn.
0	To many people have died from this vaccines that the media isn't talking about. I'm staying away from it
1/1	To me it’s go as fast as possible but do it safely do it efficiently and make sure it works well but the day comes out and it’s safe and take a bowl and everything I will be in the lineup for that vaccine for coronavirus
1/1	To outpace the pandemic, everyone needs a vaccine. Until everyone is safe, no one is safe.
1/1	To recover from the pandemic, we need a truly coordinated and collective commitment to equitable distribution of vaccines.
1/1	To save lives and stop the pandemic, we must protect the truth about vaccines.
0/0	To save you all 13 mins of your life I will tell you how it works, these companies throw some chemicals together, your insurance pays said manufacturer trillions of dollars for you to be a guinea pig. Nah I'm good
0/0	To show statistical significance for a virus of this type, a vaccine must show efficacy, (save lives) period. However, when the overall death rate is between 0.2 and 0.4 %, there will be little to no benefit. In other words, SARS-COV-2 virus is far too weak right now to show a vaccines effectiveness rate numerically, at population scale.
1/1	To the all the wonderful scientists who worked on these vaccines. I thank you for all of your hard work and dedication. And to all the front line workers, lets pray that this nightmare will be over soon.
1/1	To the anti-vaxxers. A couple of allergic reactions isn’t equatable to the 1 in 1000 deaths we have already had in the UK.
0/0	To vaccinate the world you need lots of brainwashing to someones and lots of threats or intimidations to others. Can not be done without these methods
1/1	Today Got first dose of COVID Vaccine, It is safe.
1/1	Today I also had a vaccine shot...So far everything seems good..
1/1	Today I got my second dose of the Covid 19 vaccine. I'm proud that I made the decision to get it. Once it becomes available I highly recommend getting it. Stay safe everyone
1/1	Today I had my #CovidVaccine some people will be wondering why? I trust the advise I got from medical professionals, I trust the guidance from Muslim organisations.
1/1	Today I had my first Covid Vaccine this will enable me to protect not only Rachel, but also the NHS and all those that are unable to have the vaccine
